polarity	pos	neg	neu	compound	text	username
neutro	0.0	0.0	1.0	0.0	#26Ago Comunicado de la embajada venezolana en Ecuador (@EmbajadaVE_EC), sobre la situación que se presenta en el Puente Internacional Rumichaca, frente a la frontera ecuatoriana, donde migrantes venezolanos han bloqueado el paso exigiendo la entrada al país sudamericano. pic.twitter.com/U5TQpjmL36	TVV Noticias
neutro	0.0	0.0	1.0	0.0	Migración Colombia pide a Ecuador revisar imposición de visa a venezolanos http://j.mp/2HLWq9C                              .	La Patilla
negativo	0.0	0.101	0.899	-0.5267	Ecuador un pais donde han sido migrantes a usa y europa deberian tener una aptitud diferentes hacia los venezolanos que venimos a hacer lo mismo que ellos en usa y europa, trabajar para salir adelante... pero no solo rechazan y excluyen... la ignorancia no tiene limites...	cocoway
neutro	0.0	0.0	1.0	0.0	Venezolanos en Ecuador alertan ola de xenofobia, niños acosados en escuelas, padres despedidos, por video viraliza… http://www.larepublica.ec/blog/sociedad/2017/09/14/comunidad-venezolana-pide-disculpas-por-video-ofensivo-pero-exige-tolerancia/ …	Sala de Prensa Ecuador
negativo	0.0	0.055	0.945	-0.296	#2Oct #Diaspora #Ecuador #Cuenca Según el alcalde de Cuenca, Pedro Palacios, “ya no dan abasto” para apoyar las necesidades básicas de los migrantes venezolanos y por eso pidió al presidente de la República para generar proyectos de asistencia inicial - @eluniverso.com	Reporte Ya
neutro	0.0	0.0	1.0	0.0	¡POR LA VISA HUMANITARIA! Censo de inmigrantes venezolanos en Ecuador inicia este jueves https://is.gd/6kr7Pf pic.twitter.com/IkUSkzBu3I	Noticia Al Minuto
neutro	0.0	0.0	1.0	0.0	"""#13Sep #Diáspora #Ecuador"	Reporte Ya
negativo	0.0	0.16	0.84	-0.7269	Mientras  la catastrófica  situación de los migrantes venezolanos en la  frontera de Ecuador  se agudiza cada día, el  presidente Maduro y su equipo  de gobierno  siguen manejando la crisis economíca solo con cadenas, propaganda y música.	Antulio Prieto Arcas
negativo	0.0	0.19	0.81	-0.5707	"""Diputado ecuatoriano sobre #xenofobia contra venezolanos en #Guayaquil: """"¡Así no somos los ecuatorianos, esto no representa al #Ecuador!"""" | Conoce más ._ http://bit.ly/2oAd5Gj """	CaraotaDigital
neutro	0.0	0.0	1.0	0.0	Colombia pide a Ecuador y Perú un corredor humanitario para migrantes venezolanos https://vozdeamerica.org/2019/09/08/colombia-pide-a-ecuador-y-peru-un-corredor-humanitario-para-migrantes-venezolanos/ …pic.twitter.com/R6hW2Vi1OI	EXTRA VENEZUELA
neutro	0.0	0.0	1.0	0.0	"""#REDVial #ReporteDenucia #CaraboboEsNoticia"	🇹‌🇺‌ 🇹‌🇦‌🇽‌🇮‌🇸‌🇹‌🇦‌ 🇻‌🇮‌🇦‌🇱‌
neutro	0.0	0.0	1.0	0.0	"""""""@la_iguanatv: Tal día como hoy nace Juan José Flores, venezolano, quien fuera el primer presidente de Ecuador http: #Venezuela ."""""""	OJOSQUEVIGILAN
neutro	0.0	0.0	1.0	0.0	"""#Migración Ecuador y la Visa para venezolanos"	Mundo 724
negativo	0.052	0.088	0.86	-0.4019	Ecuador se ha convertido en el nuevo ‘paraíso’ de los venezolanos que huyen de su país dejando atrás la crisis provocada por la dictadura de Nicolás Maduro. En una semana la oleada de migrantes pidiendo asilo creció hasta un 183 % más. https://www.ruletarusa.mx/tiroalblanco/migracion-de-venezolanos/ …	Ruleta Rusa Magazine
neutro	0.0	0.0	1.0	0.0	Ecuador planea habilitar albergues para migrantes venezolanos http://gestyy.com/wJqh4G pic.twitter.com/M7yWxpstMD	Jesus castillo
neutro	0.0	0.0	1.0	0.0	VENEZOLANO IRRESPETUOSO QUE VIVE COMO REY EN ECUADOR Y SE PERMITE COMENTAR DE  NUESTROS INDIGENAS...DEBERIAN ENJUICIARLO POR SU ODIO RACIAL, QUITARLE EL PATROCINIO GUBERNAMENTAL Y DEPORTARLO !!!	Jenny Lasso locutora
neutro	0.0	0.0	1.0	0.0	¡PENDIENTES! Ecuador exige visa humanitaria a migrantes venezolanos desde esta medianoche #28Ago #Venezuelahttp://bit.ly/2ZdUpgU	Maduradas.com
neutro	0.0	0.0	1.0	0.0	"""#26Jul #Migración Ecuador aplicará"	El Clarín
neutro	0.0	0.0	1.0	0.0	Ecuador declara estado de emergencia por migración venezolana http://dlvr.it/QfLdzw	Esteban Suarez Barban
neutro	0.0	0.0	1.0	0.0	¡OTRA DESGRACIA MÁS! Miles de venezolanos huyen de Ecuador por xenofobia https://buff.ly/2RJ07nj	ResistenciaVenezuela
negativo	0.0	0.058	0.942	-0.296	3. En Colombia, Ecuador y Perú se está desarrollando una campaña de odio, de persecución, de desprecio y xenofóbia contra el pueblo de Venezuela. / 3. Agarran a los Venezolanos porque los peruanos no quieren trabajar por lo poco que pagan.	María
neutro	0.0	0.0	1.0	0.0	Aumentan los actos de xenofobia contra venezolanos en Perú y Ecuador http://www.ntn24america.com/america-latina/venezuela/aumentan-los-actos-de-xenofobia-contra-venezolanos-en-peru-y-ecuador-111234 … #29sep	Ilse Ponce
neutro	0.0	0.0	1.0	0.0	Entre Colombia, Ecuador y Perú hay 2.715.000 migrantes y refugiados venezolanos. Representa 60% del total de los 4.5 millones que han abandonado Venezuela de manera forzosa.	David Smolansky
neutro	0.0	0.0	1.0	0.0	"""#Ecuador estudia abrir corredor humanitario a migrantes #venezolanos """""""" http://bit.ly/31aSlmK """	CaraotaDigital
neutro	0.0	0.0	1.0	0.0	Xenofobia y explotación laboral revierten tendencia: Venezolanos salen de Ecuador https://ift.tt/2pYbFGq	Veprecio.com
neutro	0.0	0.0	1.0	0.0	@MashiRafael Los venezolanos nos sentimos felices en Ecuador! Nos tratan como si fuera nuestra tierra natal. Gracias por su cariño mi presi.	Angie Avilés RRPP
neutro	0.0	0.0	1.0	0.0	"""En Ecuador hay casi un millón de venezolanos. Cuánto dinero recibe el gobierno para aceptar los inmigrantes?"	Mónica Salazar
negativo	0.0	0.133	0.867	-0.6808	los gobiernos de ecuador colombia perú y demas no quieren mas a los venezolanos porque saben que si la mayoria de los venezolanos estan fuera pais cuando vengas elecciones aqui no se va poder salir del regimen castro chavista mediante el voto porque no habra gente quien vote.	william leandro
neutro	0.0	0.0	1.0	0.0	#SinEditar Migración Colombia (@MigracionCol) se pronuncia sobre exigencia de visa a venezolanos en Ecuador http://bit.ly/MigracionEcuador …pic.twitter.com/HnFLUh9eye	Agencia de Periodismo Investigativo
negativo	0.0	0.265	0.735	-0.5574	#LosQueSeVan Ecuador facilitará migración de menores venezolanos sin documentos http://bit.ly/2LSO586 pic.twitter.com/PXeDKPNIcU	Contrapunto
neutro	0.0	0.0	1.0	0.0	#Vision360 @tinocotania migración venezolana. Quien regulariza, en youtube encuentras videos de porq elegir Ecuador.	Jorge J. Solorzano ن
neutro	0.0	0.0	1.0	0.0	Ecuador, Perú y Chile  crean grupo técnico para atender la migración venezolana http://bit.ly/2UsrRLb pic.twitter.com/nB78zkH7T3	Noticiero Venevisión
negativo	0.0	0.062	0.938	-0.3182	Ahora la xenofobia, hacia los venezolanos, se intensifica en Ecuador, ahora promoviendo más odio al decir, que venezolanos van a protestar, en su desastre neoliberal, que es insostenible en el tiempo #SOSEcuador asuman sus políticas anti populares.	Demófilo Barnabás
neutro	0.0	0.0	1.0	0.0	Migración Colombia pide a Ecuador revisar imposición de visa a venezolanos http://j.mp/2HLWq9C                                 .	La Patilla
neutro	0.0	0.0	1.0	0.0	Continúa la larga fila de ciudadanos venezolanos que ingresan a #Ecuador por #Rumichaca. Entre el 1 y el 5 de agosto ingresaron 13.780 migrantes. Vía Lucy Jiménez pic.twitter.com/iZ11wzKNqI	Telediario
neutro	0.0	0.0	1.0	0.0	Cancillería de Ecuador declara emergencia para atender migración venezolana http://ow.ly/s53v30lkSfR pic.twitter.com/Xr4hAVNjx5	24-7Digital
neutro	0.0	0.0	1.0	0.0	Ecuador comienza hoy el proceso de censo de los inmigrantes venezolanos. https://bit.ly/2m3BvH8  #26Sep	DolarToday®
neutro	0.0	0.0	1.0	0.0	Barrientos: Venezolanos enfrentan en Ecuador un cerco de xenofobia inducido por el régimen de Maduro https://wp.me/paUDn7-24ZE pic.twitter.com/wPxp1DDBvB	EXTRA VENEZUELA
neutro	0.0	0.0	1.0	0.0	Terra » Se inicia la regularización de inmigrantes venezolanos en Ecuador http://bit.ly/lEB38M #Peru	Medios Peruanos
neutro	0.0	0.0	1.0	0.0	» ¡Pedirán visa! Ecuador se pone exigente con la migración venezolana http://epmundo.com/2019/pediran-visa-ecuador-se-pone-exigente-con-la-migracion-venezolana/?utm_source=twitter&utm_medium=social&utm_campaign=ReviveOldPost …pic.twitter.com/ZrfxXvD1JZ	EP | Venezuela
neutro	0.0	0.0	1.0	0.0	Solo en los últimos días el flujo migratorio por el paso fronterizo del Puente de Rumichaca se incrementó en un 30% y el fin de semana más de 11.000 venezolanos cruzaron la frontera rumbo a Ecuador, según Migración Colombia.	rvargas
neutro	0.0	0.0	1.0	0.0	#20Jun Gobierno de #Ecuador , junto con Acnur, OIM, Unicef y el PMA, habilitarán albergues para atender a migrantes venezolanos http://elcomercio.com/actualidad/ecu  - @Gbastidas	Reporte Ya
negativo	0.0	0.255	0.745	-0.6249	Ante crisis humanitaria por migrantes venezolanos, #Ecuador activó plan de contingencia           ,_           http://bit.ly/2XNJHco	CaraotaDigital
neutro	0.0	0.0	1.0	0.0	Alcalde pide ayuda por aumento de migrantes venezolanos en frontera de Colombia con Ecuador http://www.noticias7am.info/politica-y-economia/alcalde-pide-ayuda-por-aumento-de-migrantes-venezolanos-en-frontera-de-colombia-con-ecuador/ …pic.twitter.com/v5tRUeX97n	NOTICIAS 7AM
negativo	0.0	0.058	0.942	-0.296	3. En Colombia, Ecuador y Perú se está desarrollando una campaña de odio, de persecución, de desprecio y xenofóbia contra el pueblo de Venezuela. / 3. Agarran a los Venezolanos porque los peruanos no quieren trabajar por lo poco que pagan.	María
neutro	0.0	0.0	1.0	0.0	"""#Internacional | Cancillería de Ecuador declara emergencia para atender migración venezolana"	La Verdad Vargas
neutro	0.0	0.0	1.0	0.0	El presidente de Ecuador dice que en su país viven ya 500.000 venezolanos http://ow.ly/vplY30p97ft  Migración: ¿Quién tiene la razón? http://ow.ly/928I30p97ul	El Mundo de Mañana
neutro	0.0	0.0	1.0	0.0	Inició el proceso de visa humanitaria para migrantes venezolanos en Ecuador http://j.mp/2BNJXyF	La Patilla
neutro	0.0	0.0	1.0	0.0	A días del cambio de norma restrictivo, crece el número de inmigrantes venezolanos en el paso fronterizo hacia Ecuador https://www.infobae.com/america/venezuela/2019/08/23/a-dias-del-un-cambio-de-norma-restrictivo-crece-el-numero-de-inmigrantes-venezolanos-en-el-paso-fronterizo-hacia-ecuador/ …	JlyM Mcda
neutro	0.0	0.0	1.0	0.0	"""Ecuador Bipolar:"	Fanny Zamudio
negativo	0.0	0.255	0.745	-0.6249	"""Ante crisis humanitaria por migrantes venezolanos, #Ecuador activó plan de contingencia          """".          http://bit.ly/2XNJHco """	CaraotaDigital
neutro	0.0	0.0	1.0	0.0	Trump detiene en Panamá buque venezolano con alimentos y medicina. Eso está prohibido hasta en tiempos de guerra. Más pobreza mayor migración. Para eso le regaló 50 millones al Gobierno títere de Ecuador?	ruben torres
neutro	0.0	0.0	1.0	0.0	"""Felicitaciones Perú!"	#Luis Freire Adrián
negativo	0.0	1.0	0.0	0.0	@LosConfiables hagan viral esto a todo el Ecuador... Todo venezolano malo.. Fuera del Ecuador... Y si son de los buenos hagan cosas buenas... Aquí les muestro mi ejemplo de trabajo aquí en Cotopaxi.. Todo se puede.. Y yo me vine caminando desde Caracas Venezuela... pic.twitter.com/qe2lmlpJEj	Luis Tua
neutro	0.0	0.0	1.0	0.0	55,2% de los venezolanos en Ecuador han sido víctimas de xenofobia #21Nov -http://bit.ly/334u4iF	News_Actualizadas
negativo	0.0	0.078	0.922	-0.296	@Lenin @ACNUR_Venezuela @ACNUREcuador @mbachelet  medidas humanitarias para venezolanos en Ecuador, no pueden pagar las multas impuestas por migración somos pobres ...merecemos una oportunidad Sos #derechoshumanos #venezolanos #21Jun	Margot Zaracual
neutro	0.0	0.0	1.0	0.0	Sobre la decisión de que Ecuador pida visa a los venezolanos, C. Krüger, director de Migración Colombia dijo que respeta “las políticas de cada país”, aunque subrayó que medidas como esa o cerrar la frontera va a “incentivar la irregularidad” http://bit.ly/2zfBG5m pic.twitter.com/I3jfJQoujj	Contrapunto
neutro	0.0	0.0	1.0	0.0	200 venezolanos desalojados de Guayaquil Ecuador por xenofóbia https://www.chismeven.net/2019/10/200-venezolanos-desalojados-de.html …	Carlos Mieres
neutro	0.0	0.0	1.0	0.0	Migrantes venezolanos podrán entrar a Ecuador si tienen visa para un tercer país (Detalles) http://epmundo.com/2019/ecuador-da-un-permiso-especial-a-migrantes-venezolanos-enterese/ …pic.twitter.com/zqZZsXvICR	EP | Venezuela
neutro	0.0	0.0	1.0	0.0	"""el sucialismo ROBO"	Mirna de María
negativo	0.0	0.068	0.932	-0.296	#Repost venezuelalucha La noche del lunes migrantes venezolanos, que no pudieron ingresar a Ecuador por las nuevas medidas migratorias de ese país, se arrodillaron en modo de oración frente a la policía… https://www.instagram.com/p/B1rJ957gpCG/?igshid=echqxteof6s0 …	Galacti-k maracaibo
neutro	0.0	0.0	1.0	0.0	http://eldiario.ec  :: En Ecuador arranca un proceso de registro de inmigrantes venezolanos >>  http://www.eldiario.ec/noticias-manabi-ecuador/511217-en-ecuador-arranca-un-proceso-de-registro-de-inmigrantes-venezolanos/ …	Gliliana795
negativo	0.103	0.0	0.897	0.34	"""Las últimas cifras de migrantes y refugiados venezolanos que han huido de la dictadura, según lo que se ha recabado desde la @OEA_oficial"	Leonardo Castillo
neutro	0.0	0.0	1.0	0.0	"""Ecuador estudió posibilidad de activar un corredor de humanitario para migrantes venezolanos"	El Cooperante
neutro	0.0	0.0	1.0	0.0	Como hará este sujeto, en el caso hipotético de que Ecuador, Perú, Chile y demás países suramericanos le pidan eventualmente controlar la migración venezolana hacia sus países? Que contestará, necesitamos más plata, siempre dice lo mismo, colaboración y mas colaboración!	Héctor
neutro	0.0	0.0	1.0	0.0	"""""""Desde el anuncio de Ecuador de la imposición de visa a los ciudadanos venezolanos se registró un crecimiento del 30% en los flujos migratorios de salida por el puesto de control migratorio de Rumichaca”: Christian Krüger, director de Migración Colombia http://bit.ly/2KWfGTz """	Uniandes
